date,open,high,low,close,volume,dividends,stock_splits,symbol
2007-03-09 00:00:00-05:00,2.663204633579373,2.664703619260301,2.621217217781877,2.6383121013641357,451836000,0.0,0.0,AAPL
2007-03-12 00:00:00-04:00,2.641310982791563,2.6988943032362895,2.638911844616212,2.6952950954437256,729408400,0.0,0.0,AAPL
2007-03-13 00:00:00-04:00,2.681498363701358,2.717187714229097,2.65120792388916,2.65120792388916,867890800,0.0,0.0,AAPL
2007-03-14 00:00:00-04:00,2.6572063376784607,2.6991939544677734,2.636812363821468,2.6991939544677734,796586000,0.0,0.0,AAPL
2007-03-15 00:00:00-04:00,2.697993387166278,2.709990075706071,2.678499368924388,2.6862974166870117,559498800,0.0,0.0,AAPL
2007-03-16 00:00:00-04:00,2.685397253028878,2.698893728795872,2.678799474292091,2.686897039413452,571704000,0.0,0.0,AAPL
2007-03-19 00:00:00-04:00,2.7063914872993147,2.745680050608669,2.686897464603354,2.733083724975586,712961200,0.0,0.0,AAPL
2007-03-20 00:00:00-04:00,2.739682131321817,2.754377680004188,2.7309847290015057,2.7435810565948486,488916400,0.0,0.0,AAPL
2007-03-21 00:00:00-04:00,2.7588764345478576,2.8191586206014643,2.748679444863986,2.8152596950531006,686896000,0.0,0.0,AAPL
2007-03-22 00:00:00-04:00,2.811059943790997,2.8299541287463685,2.789166786731415,2.817957639694214,561492400,0.0,0.0,AAPL
2007-03-23 00:00:00-04:00,2.7996653218341585,2.8212585742510377,2.79816553459002,2.8047633171081543,450884000,0.0,0.0,AAPL
2007-03-26 00:00:00-04:00,2.818858131722033,2.8761407281704843,2.7981642406699483,2.874640941619873,864987200,0.0,0.0,AAPL
2007-03-27 00:00:00-04:00,2.8704433673240204,2.9040333129552027,2.8491498340311923,2.862946033477783,932052800,0.0,0.0,AAPL
2007-03-28 00:00:00-04:00,2.8455507894710816,2.8611466943051487,2.7936668817695747,2.796365737915039,942337200,0.0,0.0,AAPL
2007-03-29 00:00:00-04:00,2.8248568131208827,2.8248568131208827,2.766074423129096,2.811660051345825,725723600,0.0,0.0,AAPL
2007-03-30 00:00:00-04:00,2.8275548956356547,2.8395515844945227,2.7816685618093007,2.7864668369293213,600558000,0.0,0.0,AAPL
2007-04-02 00:00:00-04:00,2.823357247892947,2.826655737854125,2.789767308119549,2.808661699295044,501992400,0.0,0.0,AAPL
2007-04-03 00:00:00-04:00,2.8233560796370174,2.8560458534793725,2.8119590257161957,2.8341526985168457,583934400,0.0,0.0,AAPL
2007-04-04 00:00:00-04:00,2.847348462190511,2.8533468062634695,2.8230561697537877,2.8272550106048584,476784000,0.0,0.0,AAPL
2007-04-05 00:00:00-04:00,2.8227579076960834,2.839552879333496,2.804762866202024,2.839552879333496,355516000,0.0,0.0,AAPL
2007-04-09 00:00:00-04:00,2.8554474008196573,2.858146256338727,2.790366742349823,2.808661699295044,413341600,0.0,0.0,AAPL
2007-04-10 00:00:00-04:00,2.8092603118004735,2.826955629127604,2.8014624635801475,2.8266549110412598,352466800,0.0,0.0,AAPL
2007-04-11 00:00:00-04:00,2.816158046303195,2.81765783273165,2.7690724405819855,2.7768704891204834,549018400,0.0,0.0,AAPL
2007-04-12 00:00:00-04:00,2.7603770889559507,2.768474859947272,2.7207887871793606,2.764875650405884,656675600,0.0,0.0,AAPL
2007-04-13 00:00:00-04:00,2.726185874029757,2.7411813368607674,2.7009934243974145,2.7063913345336914,719941600,0.0,0.0,AAPL
2007-04-16 00:00:00-04:00,2.7162890768755474,2.744180586534632,2.7066915225109827,2.7420811653137207,609033600,0.0,0.0,AAPL
2007-04-17 00:00:00-04:00,2.759176773529743,2.7681746964775535,2.6901973692073913,2.7096920013427734,751920400,0.0,0.0,AAPL
2007-04-18 00:00:00-04:00,2.7039928083387754,2.7246867038880334,2.687197838117751,2.7111902236938477,464044000,0.0,0.0,AAPL
2007-04-19 00:00:00-04:00,2.7048911878146824,2.736682413681123,2.6940945681326305,2.7072911262512207,425913600,0.0,0.0,AAPL
2007-04-20 00:00:00-04:00,2.725885850298554,2.734583852986644,2.7156894622841206,2.728285789489746,522779600,0.0,0.0,AAPL
2007-04-23 00:00:00-04:00,2.7468795826795755,2.813160111921278,2.741781588660263,2.8044629096984863,780290000,0.0,0.0,AAPL
2007-04-24 00:00:00-04:00,2.8179591898331955,2.8908377157190985,2.7381829642497006,2.796365737915039,1055252800,0.0,0.0,AAPL
2007-04-25 00:00:00-04:00,2.826056377314074,2.8611463075469183,2.813160331428108,2.8596463203430176,1187144000,0.0,0.0,AAPL
2007-04-26 00:00:00-04:00,3.0464900366388026,3.074081627184704,2.9481193653061952,2.9643146991729736,1737778000,0.0,0.0,AAPL
2007-04-27 00:00:00-04:00,2.9445221793696637,2.9976061616012815,2.9298266261096724,2.996706008911133,699403600,0.0,0.0,AAPL
2007-04-30 00:00:00-04:00,3.001804283766174,3.0290961638015412,2.9892081546494587,2.9931070804595947,616509600,0.0,0.0,AAPL
2007-05-01 00:00:00-04:00,2.9868083409868866,3.009601655533466,2.955617542189414,2.9832091331481934,532523600,0.0,0.0,AAPL
2007-05-02 00:00:00-04:00,2.988608194982002,3.0152996367379217,2.983209482697292,3.010801076889038,505145200,0.0,0.0,AAPL
2007-05-03 00:00:00-04:00,3.0209978012341567,3.042591045353681,2.9994043569028217,3.0111005306243896,576077600,0.0,0.0,AAPL
2007-05-04 00:00:00-04:00,3.0230965747575658,3.0470891536567426,3.014099657988045,3.0233964920043945,381987200,0.0,0.0,AAPL
2007-05-07 00:00:00-04:00,3.0314945445437464,3.129565497896531,3.0293953236904323,3.1166696548461914,861557200,0.0,0.0,AAPL
2007-05-08 00:00:00-04:00,3.1031727976416335,3.153557695784729,3.1016730111377675,3.1508586406707764,783997200,0.0,0.0,AAPL
2007-05-09 00:00:00-04:00,3.1463598614394837,3.207841089286397,3.1457594263675874,3.205441951751709,717757600,0.0,0.0,AAPL
2007-05-10 00:00:00-04:00,3.197944753179175,3.2642252764728874,3.17665122510835,3.21923828125,1197257600,0.0,0.0,AAPL
2007-05-11 00:00:00-04:00,3.23123497088932,3.272922675504033,3.202443309986692,3.261225700378418,653696400,0.0,0.0,AAPL
2007-05-14 00:00:00-04:00,3.287617336364809,3.2990135902640474,3.2465292772308625,3.2798194885253906,651946400,0.0,0.0,AAPL
2007-05-15 00:00:00-04:00,3.28611799234085,3.305012379609859,3.193445759797366,3.2246365547180176,954514400,0.0,0.0,AAPL
2007-05-16 00:00:00-04:00,3.254927639783676,3.2639255593789844,3.1016735003723297,3.21923828125,1126767600,0.0,0.0,AAPL
2007-05-17 00:00:00-04:00,3.21354078486872,3.2951164934589725,3.21354078486872,3.282219648361206,735291200,0.0,0.0,AAPL
2007-05-18 00:00:00-04:00,3.3059120140026197,3.3182084197281987,3.29211582197536,3.2996139526367188,621345200,0.0,0.0,AAPL
2007-05-21 00:00:00-04:00,3.308312292212236,3.372492596871995,3.300514441856023,3.3583974838256836,639892400,0.0,0.0,AAPL
2007-05-22 00:00:00-04:00,3.373692796168589,3.411481579268272,3.359297164612442,3.4051833152770996,572409600,0.0,0.0,AAPL
2007-05-23 00:00:00-04:00,3.4195788732308228,3.448969966934714,3.3766911009930984,3.3856890201568604,911374800,0.0,0.0,AAPL
2007-05-24 00:00:00-04:00,3.3832902149424804,3.43277456783594,3.310111794468601,3.3197083473205566,887362000,0.0,0.0,AAPL
2007-05-25 00:00:00-04:00,3.358996646628538,3.412380320646352,3.3440011830880327,3.4075820446014404,632959600,0.0,0.0,AAPL
2007-05-29 00:00:00-04:00,3.4324759882394598,3.444772200600602,3.3796917297511793,3.4294772148132324,645694000,0.0,0.0,AAPL
2007-05-30 00:00:00-04:00,3.4279765125325867,3.565335442824062,3.404883679551484,3.5620367527008057,1478444800,0.0,0.0,AAPL
2007-05-31 00:00:00-04:00,3.6010235860347377,3.6640046007634726,3.585128774165549,3.634613513946533,1297066400,0.0,0.0,AAPL
2007-06-01 00:00:00-04:00,3.631915150980042,3.6346144066325476,3.547640793704663,3.5509390830993652,885262000,0.0,0.0,AAPL
2007-06-04 00:00:00-04:00,3.5578375148590338,3.6508094719451254,3.535943552753134,3.638812780380249,886673200,0.0,0.0,AAPL
2007-06-05 00:00:00-04:00,3.641211841369567,3.679600851029754,3.6139201709853075,3.6790006160736084,920785600,0.0,0.0,AAPL
2007-06-06 00:00:00-04:00,3.6679049673552795,3.720389300414363,3.657408260912936,3.70809268951416,1112241200,0.0,0.0,AAPL
2007-06-07 00:00:00-04:00,3.74858130600267,3.827157241584998,3.6945969890546784,3.7209885120391846,1915079600,0.0,0.0,AAPL
2007-06-08 00:00:00-04:00,3.773473163498216,3.773773881692245,3.6676051430997236,3.7335853576660156,1241682400,0.0,0.0,AAPL
2007-06-11 00:00:00-04:00,3.7788715039116196,3.7833698630063393,3.585129732404822,3.604623556137085,1874258400,0.0,0.0,AAPL
2007-06-12 00:00:00-04:00,3.5794299713619027,3.6502092347525426,3.5482393810023183,3.610321044921875,1426566400,0.0,0.0,AAPL
2007-06-13 00:00:00-04:00,3.6334148795911627,3.634614148261178,3.4609664516204837,3.5239474773406982,1721353200,0.0,0.0,AAPL
2007-06-14 00:00:00-04:00,3.514949796623382,3.5824295860119895,3.49155704856182,3.561436176300049,973266000,0.0,0.0,AAPL
2007-06-15 00:00:00-04:00,3.617519219027984,3.619018805376314,3.594725906956959,3.613920211791992,811218800,0.0,0.0,AAPL
2007-06-18 00:00:00-04:00,3.6972950618895966,3.75427813956279,3.6751023860979535,3.7515792846679688,910604800,0.0,0.0,AAPL
2007-06-19 00:00:00-04:00,3.739582828858216,3.7491801817032133,3.6861991553523166,3.7086925506591797,943026000,0.0,0.0,AAPL
2007-06-20 00:00:00-04:00,3.714991268782399,3.7386839356751196,3.643912066833289,3.645411252975464,897512000,0.0,0.0,AAPL
2007-06-21 00:00:00-04:00,3.6499097357676575,3.7275867037679062,3.6205186453790326,3.7158899307250977,867045200,0.0,0.0,AAPL
2007-06-22 00:00:00-04:00,3.7143900146551108,3.7323850504478187,3.670303378233723,3.6888978481292725,631876000,0.0,0.0,AAPL
2007-06-25 00:00:00-04:00,3.7245886432605566,3.751580806973746,3.6307165056585977,3.6691055297851562,965403600,0.0,0.0,AAPL
2007-06-26 00:00:00-04:00,3.7182894088912106,3.718889243493425,3.5605365123216064,3.588428020477295,1345005200,0.0,0.0,AAPL
2007-06-27 00:00:00-04:00,3.6172194891130984,3.660106459625905,3.576731856881894,3.6556077003479004,974696800,0.0,0.0,AAPL
2007-06-28 00:00:00-04:00,3.6697034617096054,3.6736023860442395,3.5989245908674685,3.6157195568084717,838143600,0.0,0.0,AAPL
2007-06-29 00:00:00-04:00,3.658006761261175,3.718888764269622,3.631615243435521,3.6601061820983887,1137841600,0.0,0.0,AAPL
2007-07-02 00:00:00-04:00,3.6304159561783207,3.6616065573472865,3.5779316252103555,3.636714220046997,994862400,0.0,0.0,AAPL
2007-07-03 00:00:00-04:00,3.658907232643073,3.820858964685985,3.6439117686356286,3.8139612674713135,1162481600,0.0,0.0,AAPL
2007-07-05 00:00:00-04:00,3.862846777026282,3.9879099030451495,3.8595472859211406,3.981311321258545,1453051600,0.0,0.0,AAPL
2007-07-06 00:00:00-04:00,3.992706457857872,3.9990047191695797,3.9108310629232044,3.967813730239868,874694800,0.0,0.0,AAPL
2007-07-09 00:00:00-04:00,3.9702136096125367,3.9858093064171563,3.8742420929326777,3.9087321758270264,995820000,0.0,0.0,AAPL
2007-07-10 00:00:00-04:00,3.8652457488935523,4.033795270750814,3.863146327750037,3.9693150520324707,1255007600,0.0,0.0,AAPL
2007-07-11 00:00:00-04:00,3.9609172679376656,4.009802586351755,3.9381239536615507,3.9705138206481934,821772000,0.0,0.0,AAPL
2007-07-12 00:00:00-04:00,4.01430254312127,4.025999322425201,3.970515400933619,4.020900726318359,704608800,0.0,0.0,AAPL
2007-07-13 00:00:00-04:00,4.049689263769814,4.134263507660796,4.0343938877109355,4.130665302276611,907606000,0.0,0.0,AAPL
2007-07-16 00:00:00-04:00,4.150460411147299,4.198146458665953,4.123768173177432,4.141763210296631,936112800,0.0,0.0,AAPL
2007-07-17 00:00:00-04:00,4.147762874048666,4.186750531835028,4.123769483598624,4.1660566329956055,709959600,0.0,0.0,AAPL
2007-07-18 00:00:00-04:00,4.144462015576473,4.151959947619261,4.07998100127932,4.142362594604492,756856800,0.0,0.0,AAPL
2007-07-19 00:00:00-04:00,4.207743323179829,4.223039506289797,4.188249499034737,4.198746204376221,732891600,0.0,0.0,AAPL
2007-07-20 00:00:00-04:00,4.24823198033659,4.324109060983143,4.198746422859003,4.31121301651001,1167773600,0.0,0.0,AAPL
2007-07-23 00:00:00-04:00,4.298016112680189,4.355299513341984,4.226637400452404,4.309712886810303,1036490000,0.0,0.0,AAPL
2007-07-24 00:00:00-04:00,4.165154414432029,4.228735253667457,4.023296394002169,4.045490264892578,1795292800,0.0,0.0,AAPL
2007-07-25 00:00:00-04:00,4.119269804954923,4.149561453647939,4.048791238331998,4.116570949554443,1496182800,0.0,0.0,AAPL
2007-07-26 00:00:00-04:00,4.375992970735248,4.45366995245244,4.1075737850664185,4.378692626953125,2186629200,0.0,0.0,AAPL
2007-07-27 00:00:00-04:00,4.384391467003896,4.466267313701018,4.312113777742376,4.314212799072266,1161098400,0.0,0.0,AAPL
2007-07-30 00:00:00-04:00,4.328607837586766,4.362197777065771,4.185850394589164,4.241633415222168,1106988400,0.0,0.0,AAPL
2007-07-31 00:00:00-04:00,4.287819149566963,4.3031153323465325,3.9444222487074416,3.951619863510132,1762392800,0.0,0.0,AAPL
2007-08-01 00:00:00-04:00,4.008003452995693,4.060187866518368,3.83195558621164,4.048791408538818,1750156800,0.0,0.0,AAPL
2007-08-02 00:00:00-04:00,4.0982755251943415,4.107573361283293,4.023297807006919,4.093477249145508,852644800,0.0,0.0,AAPL
2007-08-03 00:00:00-04:00,4.05658749435028,4.077281382488782,3.943821420513197,3.9543185234069824,679187600,0.0,0.0,AAPL
2007-08-06 00:00:00-04:00,3.985809684898412,4.0568876764659345,3.8478505414914856,4.056288242340088,925170400,0.0,0.0,AAPL
2007-08-07 00:00:00-04:00,4.046991944292256,4.115971728770233,3.977712642908608,4.049691200256348,949936400,0.0,0.0,AAPL
2007-08-08 00:00:00-04:00,4.101575778305957,4.104574551235193,3.9588183300966246,4.019099712371826,808096800,0.0,0.0,AAPL
2007-08-09 00:00:00-04:00,3.9321247275508604,3.9888078830431226,3.7515789588169155,3.790567398071289,1125395600,0.0,0.0,AAPL
2007-08-10 00:00:00-04:00,3.6924978423234864,3.8313563689199412,3.6079235540318355,3.7488811016082764,1410749200,0.0,0.0,AAPL
2007-08-13 00:00:00-04:00,3.848452980529907,3.8793440803086137,3.7938692008610406,3.8325581550598145,752911600,0.0,0.0,AAPL
2007-08-14 00:00:00-04:00,3.847550736238851,3.847850253067524,3.710191037253865,3.7197887897491455,739006800,0.0,0.0,AAPL
2007-08-15 00:00:00-04:00,3.6811003941368474,3.7446820599106347,3.5884279519818576,3.595926284790039,992852000,0.0,0.0,AAPL
2007-08-16 00:00:00-04:00,3.5092522864607085,3.553938763448667,3.347600663763579,3.510451555252075,1866690000,0.0,0.0,AAPL
2007-08-17 00:00:00-04:00,3.659207648688801,3.703894129513368,3.5935273552228675,3.6607072353363037,1195062400,0.0,0.0,AAPL
2007-08-20 00:00:00-04:00,3.7176894968222483,3.733884628576592,3.6139201260964118,3.6655046939849854,803317200,0.0,0.0,AAPL
2007-08-21 00:00:00-04:00,3.6652064703289637,3.867645488472375,3.6289172696032703,3.825957775115967,1303047200,0.0,0.0,AAPL
2007-08-22 00:00:00-04:00,3.9354265122898155,3.9813122737789852,3.9087342635410436,3.9741146564483643,1061765600,0.0,0.0,AAPL
2007-08-23 00:00:00-04:00,3.991507217630738,3.999005549744597,3.8916375704814516,3.930925130844116,866838000,0.0,0.0,AAPL
2007-08-24 00:00:00-04:00,3.914731416654879,4.059887793243955,3.893137369983516,4.057788372039795,911834000,0.0,0.0,AAPL
2007-08-27 00:00:00-04:00,4.000506161574324,4.038594863477399,3.9618172245585757,3.966315984725952,707439600,0.0,0.0,AAPL
2007-08-28 00:00:00-04:00,3.928528696950591,3.971116575670864,3.7977678883213755,3.803466320037842,1179365600,0.0,0.0,AAPL
2007-08-29 00:00:00-04:00,3.8952376694209985,4.024199754610808,3.885041678639079,4.021200180053711,1166860800,0.0,0.0,AAPL
2007-08-30 00:00:00-04:00,3.9789109402587375,4.146261165356886,3.967814402206179,4.086278915405273,1435582400,0.0,0.0,AAPL
2007-08-31 00:00:00-04:00,4.183451826969329,4.188250505043161,4.121070213280726,4.153160572052002,876887200,0.0,0.0,AAPL
2007-09-04 00:00:00-04:00,4.196945909251192,4.370593993361621,4.193947137164463,4.323507785797119,1316842800,0.0,0.0,AAPL
2007-09-05 00:00:00-04:00,4.347800465361944,4.3738924640500505,4.081779883350529,4.101574420928955,2328222400,0.0,0.0,AAPL
2007-09-06 00:00:00-04:00,4.065585834557857,4.125867201045262,3.9801110180804966,4.049090385437012,1901261600,0.0,0.0,AAPL
2007-09-07 00:00:00-04:00,3.9591177327804257,3.967814933949639,3.898835557494035,3.9519193172454834,1430576000,0.0,0.0,AAPL
2007-09-10 00:00:00-04:00,4.108472527929077,4.139963040016028,4.01730008159466,4.1000752449035645,1487838800,0.0,0.0,AAPL
2007-09-11 00:00:00-04:00,4.135763179768373,4.1477598662939785,4.011300360029364,4.063485145568848,971885600,0.0,0.0,AAPL
2007-09-12 00:00:00-04:00,4.078481711358849,4.180750698851014,4.071283696781206,4.104273796081543,1022770000,0.0,0.0,AAPL
2007-09-13 00:00:00-04:00,4.16365628562781,4.168755280287347,4.098275914179724,4.114771366119385,656163200,0.0,0.0,AAPL
2007-09-14 00:00:00-04:00,4.095877444295838,4.168155521665481,4.08478090305538,4.163057327270508,607320000,0.0,0.0,AAPL
2007-09-17 00:00:00-04:00,4.168456187263394,4.216440959303422,4.126768478060612,4.151060581207275,793371600,0.0,0.0,AAPL
2007-09-18 00:00:00-04:00,4.170553408930852,4.28421921730139,4.133663996177054,4.2263360023498535,1064089600,0.0,0.0,AAPL
2007-09-19 00:00:00-04:00,4.289318251401573,4.2935166923269525,4.180750212925558,4.221838474273682,1026880400,0.0,0.0,AAPL
2007-09-20 00:00:00-04:00,4.2032444216904805,4.252430458048924,4.178352086849251,4.208043098449707,691840800,0.0,0.0,AAPL
2007-09-21 00:00:00-04:00,4.232935698821324,4.33820427428854,4.208043362418606,4.323208808898926,1138880400,0.0,0.0,AAPL
2007-09-24 00:00:00-04:00,4.400586044570226,4.494158649160322,4.398187106371208,4.4470720291137695,1052161600,0.0,0.0,AAPL
2007-09-25 00:00:00-04:00,4.403884771455034,4.595227588752855,4.403284136056245,4.594027519226074,1192550800,0.0,0.0,AAPL
2007-09-26 00:00:00-04:00,4.632716378291581,4.648611192824492,4.53614501904367,4.581730842590332,975268000,0.0,0.0,AAPL
