date,open,high,low,close,volume,dividends,stock_splits,symbol
2006-12-04 00:00:00-05:00,11.94035403704207,12.049868956463483,11.850121793111025,11.986087799072266,196730641,0.0,0.0,GOOG
2006-12-05 00:00:00-05:00,12.0491268502391,12.099558463095336,11.987077924710002,12.039238929748535,164735162,0.0,0.0,GOOG
2006-12-06 00:00:00-05:00,12.03825114463987,12.172734830018673,11.977931604350452,12.081513404846191,178679233,0.0,0.0,GOOG
2006-12-07 00:00:00-05:00,12.11908850899311,12.157900917033652,11.926015639495034,11.9314546585083,187271318,0.0,0.0,GOOG
2006-12-08 00:00:00-05:00,11.914149183471912,12.078792621637163,11.866190023562057,11.967794418334961,159591956,0.0,0.0,GOOG
2006-12-11 00:00:00-05:00,11.98781921256915,12.086209039279865,11.960130952454325,11.96334457397461,131025281,0.0,0.0,GOOG
2006-12-12 00:00:00-05:00,11.961368136186925,12.02341801387537,11.873113279032912,11.910195350646973,167866857,0.0,0.0,GOOG
2006-12-13 00:00:00-05:00,11.982131746538524,12.00215653457061,11.792519579681553,11.841219902038574,187182988,0.0,0.0,GOOG
2006-12-14 00:00:00-05:00,11.872372203761024,11.95889577610414,11.79845511600296,11.918600082397461,190668002,0.0,0.0,GOOG
2006-12-15 00:00:00-05:00,11.931455668406539,11.967795626048774,11.862236431018973,11.873607635498047,208410256,0.0,0.0,GOOG
2006-12-18 00:00:00-05:00,11.928241738751746,11.933926867557119,11.389565845406299,11.440986633300781,321865927,0.0,0.0,GOOG
2006-12-19 00:00:00-05:00,11.414287026968633,11.601920880028802,11.334683868385678,11.58510971069336,264467588,0.0,0.0,GOOG
2006-12-20 00:00:00-05:00,11.618978116115672,11.656059236131112,11.429365937763379,11.443456649780273,175366863,0.0,0.0,GOOG
2006-12-21 00:00:00-05:00,11.47510005569433,11.501552088449605,11.182400196378305,11.277824401855469,279174507,0.0,0.0,GOOG
2006-12-22 00:00:00-05:00,11.309962950483573,11.33814532307027,11.19204244373718,11.262497901916504,160129965,0.0,0.0,GOOG
2006-12-26 00:00:00-05:00,11.285737385222044,11.358665303793824,11.238025276094653,11.31070613861084,83282999,0.0,0.0,GOOG
2006-12-27 00:00:00-05:00,11.371764389081486,11.571512479862042,11.349515150263747,11.57027530670166,169894428,0.0,0.0,GOOG
2006-12-28 00:00:00-05:00,11.547780462290389,11.583874307511278,11.427388448125814,11.435051918029785,125115211,0.0,0.0,GOOG
2006-12-29 00:00:00-05:00,11.423681296855849,11.482270496134246,11.368305719322802,11.38363265991211,102751700,0.0,0.0,GOOG
2007-01-03 00:00:00-05:00,11.520092141430208,11.783620446981969,11.399206025763979,11.559399604797363,309415434,0.0,0.0,GOOG
2007-01-04 00:00:00-05:00,11.594258675130677,11.963840346453507,11.578189618724263,11.946783065795898,316686586,0.0,0.0,GOOG
2007-01-05 00:00:00-05:00,11.927994558336522,12.051600199682301,11.819467854873745,12.043936729431152,275914333,0.0,0.0,GOOG
2007-01-08 00:00:00-05:00,12.05629725025087,12.110190491855723,11.920578288486363,11.954693794250488,190888826,0.0,0.0,GOOG
2007-01-09 00:00:00-05:00,12.000920991661399,12.070141170027942,11.895855917232058,12.002158164978027,216062832,0.0,0.0,GOOG
2007-01-10 00:00:00-05:00,11.9757050911194,12.201163124613773,11.916621783181167,12.100053787231445,239634856,0.0,0.0,GOOG
2007-01-11 00:00:00-05:00,12.29139513355249,12.403877565386445,12.266180273632159,12.353693008422852,289408724,0.0,0.0,GOOG
2007-01-12 00:00:00-05:00,12.409808366602876,12.484219551086426,12.360613932378728,12.484219551086426,179618741,0.0,0.0,GOOG
2007-01-16 00:00:00-05:00,12.547260520209328,12.681991252235454,12.442195444147643,12.466422080993652,303890804,0.0,0.0,GOOG
